YearStart,LocationDesc,Question,Data_Value
2019,Wyoming,Physically unhealthy days (mean number of days in past month),5.478571428571429
2019,Wyoming,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,26.916666666666668
2020,Alabama,Fair or poor health among older adults with doctor-diagnosed arthritis,39.333333333333336
2020,Alabama,Mean number of days with activity limitations in the past month,5.9399999999999995
2020,Alabama,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",51.53333333333333
2020,Alabama,Percentage of older adult men who are up to date with select clinical preventive services,38.044444444444444
2020,Alabama,Percentage of older adult women who are up to date with select clinical preventive services,33.46666666666667
2020,Alabama,Percentage of older adult women who have received a mammogram within the past 2 years,76.62222222222222
2020,Alabama,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,65.36666666666666
2020,Alabama,Percentage of older adults ever told they have arthritis,52.6
2020,Alabama,Percentage of older adults getting sufficient sleep (>6 hours),63.973333333333336
2020,Alabama,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",41.24666666666667
2020,Alabama,Percentage of older adults who are experiencing frequent mental distress,12.153333333333334
2020,Alabama,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,78.04666666666667
2020,Alabama,Percentage of older adults who have fallen and sustained an injury within last year,8.846666666666666
2020,Alabama,Percentage of older adults who have not had any leisure time physical activity in the past month,34.986666666666665
2020,Alabama,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,15.213333333333335
2020,Alabama,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",42.29333333333333
2020,Alabama,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,62.92666666666666
2020,Alabama,Percentage of older adults who reported binge drinking within the past 30 days,6.864285714285714
2020,Alabama,Percentage of older adults who reported influenza vaccine within the past year,53.70666666666667
2020,Alabama,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",29.08
2020,Alabama,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",70.92
2020,Alabama,Percentage of older adults with a lifetime diagnosis of depression,22.366666666666667
2020,Alabama,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,60.72
2020,Alabama,Physically unhealthy days (mean number of days in past month),4.946666666666667
2020,Alaska,Fair or poor health among older adults with doctor-diagnosed arthritis,28.446666666666665
2020,Alaska,Mean number of days with activity limitations in the past month,5.58
2020,Alaska,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",48.82142857142857
2020,Alaska,Percentage of older adult men who are up to date with select clinical preventive services,33.8875
2020,Alaska,Percentage of older adult women who are up to date with select clinical preventive services,29.6375
2020,Alaska,Percentage of older adult women who have received a mammogram within the past 2 years,66.28888888888889
2020,Alaska,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,57.4375
2020,Alaska,Percentage of older adults ever told they have arthritis,40.586666666666666
2020,Alaska,Percentage of older adults getting sufficient sleep (>6 hours),68.70666666666666
2020,Alaska,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",34.74
2020,Alaska,Percentage of older adults who are experiencing frequent mental distress,9.65
2020,Alaska,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,72.33999999999999
2020,Alaska,Percentage of older adults who have fallen and sustained an injury within last year,12.116666666666667
2020,Alaska,Percentage of older adults who have not had any leisure time physical activity in the past month,27.39333333333333
2020,Alaska,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,18.80666666666667
2020,Alaska,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",34.026666666666664
2020,Alaska,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,75.27333333333333
2020,Alaska,Percentage of older adults who reported binge drinking within the past 30 days,11.178571428571429
2020,Alaska,Percentage of older adults who reported influenza vaccine within the past year,47.440000000000005
2020,Alaska,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",18.386666666666667
2020,Alaska,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",81.61333333333333
2020,Alaska,Percentage of older adults with a lifetime diagnosis of depression,13.335714285714285
2020,Alaska,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,41.425
2020,Alaska,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,60.48
2020,Alaska,Physically unhealthy days (mean number of days in past month),4.113333333333333
2020,Arizona,Fair or poor health among older adults with doctor-diagnosed arthritis,37.71764705882352
2020,Arizona,Mean number of days with activity limitations in the past month,6.444444444444445
2020,Arizona,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",52.01052631578948
2020,Arizona,Percentage of older adult men who are up to date with select clinical preventive services,32.981818181818184
2020,Arizona,Percentage of older adult women who are up to date with select clinical preventive services,32.17
2020,Arizona,Percentage of older adult women who have received a mammogram within the past 2 years,73.66923076923078
2020,Arizona,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,62.290909090909096
2020,Arizona,Percentage of older adults ever told they have arthritis,38.03181818181818
2020,Arizona,Percentage of older adults getting sufficient sleep (>6 hours),67.4590909090909
2020,Arizona,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",33.37619047619047
2020,Arizona,Percentage of older adults who are experiencing frequent mental distress,11.441176470588236
2020,Arizona,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,67.37
2020,Arizona,Percentage of older adults who have fallen and sustained an injury within last year,10.194444444444445
2020,Arizona,Percentage of older adults who have not had any leisure time physical activity in the past month,29.19047619047619
2020,Arizona,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,12.711764705882352
2020,Arizona,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",36.25238095238095
2020,Arizona,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,74.60000000000001
2020,Arizona,Percentage of older adults who reported binge drinking within the past 30 days,8.70625
2020,Arizona,Percentage of older adults who reported influenza vaccine within the past year,49.34090909090909
2020,Arizona,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",24.8
2020,Arizona,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",76.33636363636364
2020,Arizona,Percentage of older adults with a lifetime diagnosis of depression,15.672222222222224
2020,Arizona,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,46.16153846153846
2020,Arizona,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,62.025
2020,Arizona,Physically unhealthy days (mean number of days in past month),4.521052631578947
2020,Arkansas,Fair or poor health among older adults with doctor-diagnosed arthritis,42.55333333333333
2020,Arkansas,Mean number of days with activity limitations in the past month,7.046666666666667
2020,Arkansas,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",58.24666666666667
2020,Arkansas,Percentage of older adult men who are up to date with select clinical preventive services,41.75
2020,Arkansas,Percentage of older adult women who are up to date with select clinical preventive services,36.075
2020,Arkansas,Percentage of older adult women who have received a mammogram within the past 2 years,73.8111111111111
2020,Arkansas,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,56.93333333333333
2020,Arkansas,Percentage of older adults ever told they have arthritis,47.63333333333333
2020,Arkansas,Percentage of older adults getting sufficient sleep (>6 hours),68.65333333333334
2020,Arkansas,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",38.440000000000005
2020,Arkansas,Percentage of older adults who are experiencing frequent mental distress,12.82
2020,Arkansas,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,74.0
2020,Arkansas,Percentage of older adults who have fallen and sustained an injury within last year,12.307142857142859
2020,Arkansas,Percentage of older adults who have not had any leisure time physical activity in the past month,38.92666666666666
2020,Arkansas,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,17.126666666666665
2020,Arkansas,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",44.2
2020,Arkansas,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,62.306666666666665
2020,Arkansas,Percentage of older adults who reported binge drinking within the past 30 days,8.25
2020,Arkansas,Percentage of older adults who reported influenza vaccine within the past year,59.14
2020,Arkansas,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",30.4
2020,Arkansas,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",69.6
2020,Arkansas,Percentage of older adults with a lifetime diagnosis of depression,20.540000000000003
2020,Arkansas,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,43.81818181818182
2020,Arkansas,Physically unhealthy days (mean number of days in past month),6.04
2020,California,Fair or poor health among older adults with doctor-diagnosed arthritis,33.32666666666667
2020,California,Mean number of days with activity limitations in the past month,6.833333333333333
2020,California,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",51.37647058823529
2020,California,Percentage of older adult men who are up to date with select clinical preventive services,36.52222222222222
2020,California,Percentage of older adult women who are up to date with select clinical preventive services,32.43333333333333
2020,California,Percentage of older adult women who have received a mammogram within the past 2 years,73.58
2020,California,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,62.72222222222222
2020,California,Percentage of older adults ever told they have arthritis,37.56842105263158
2020,California,Percentage of older adults getting sufficient sleep (>6 hours),67.9
2020,California,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",35.86470588235294
2020,California,Percentage of older adults who are experiencing frequent mental distress,11.92
2020,California,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,62.56315789473685
2020,California,Percentage of older adults who have fallen and sustained an injury within last year,9.360000000000001
2020,California,Percentage of older adults who have not had any leisure time physical activity in the past month,24.316666666666666
2020,California,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,8.0
2020,California,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",32.92777777777778
2020,California,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,80.19
2020,California,Percentage of older adults who reported binge drinking within the past 30 days,8.635714285714286
2020,California,Percentage of older adults who reported influenza vaccine within the past year,55.735
2020,California,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",24.3125
2020,California,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",78.71000000000001
2020,California,Percentage of older adults with a lifetime diagnosis of depression,14.711764705882352
2020,California,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,43.5
2020,California,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,57.6
2020,California,Physically unhealthy days (mean number of days in past month),4.264705882352941
2020,Colorado,Fair or poor health among older adults with doctor-diagnosed arthritis,25.075
2020,Colorado,Mean number of days with activity limitations in the past month,5.30625
2020,Colorado,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",58.48235294117647
2020,Colorado,Percentage of older adult men who are up to date with select clinical preventive services,42.64
2020,Colorado,Percentage of older adult women who are up to date with select clinical preventive services,36.15
2020,Colorado,Percentage of older adult women who have received a mammogram within the past 2 years,70.0
2020,Colorado,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,57.388888888888886
2020,Colorado,Percentage of older adults ever told they have arthritis,38.36666666666667
2020,Colorado,Percentage of older adults getting sufficient sleep (>6 hours),74.16315789473684
2020,Colorado,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",28.327777777777776
2020,Colorado,Percentage of older adults who are experiencing frequent mental distress,8.96875
2020,Colorado,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,73.19411764705882
2020,Colorado,Percentage of older adults who have fallen and sustained an injury within last year,10.979999999999999
2020,Colorado,Percentage of older adults who have not had any leisure time physical activity in the past month,21.66111111111111
2020,Colorado,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,12.86111111111111
2020,Colorado,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",28.3
2020,Colorado,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,78.93684210526315
2020,Colorado,Percentage of older adults who reported binge drinking within the past 30 days,10.028571428571428
2020,Colorado,Percentage of older adults who reported influenza vaccine within the past year,60.18333333333333
2020,Colorado,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",18.211111111111112
2020,Colorado,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",82.23684210526316
2020,Colorado,Percentage of older adults with a lifetime diagnosis of depression,15.558823529411764
2020,Colorado,Physically unhealthy days (mean number of days in past month),3.905882352941177
2020,Connecticut,Fair or poor health among older adults with doctor-diagnosed arthritis,29.523529411764706
2020,Connecticut,Mean number of days with activity limitations in the past month,5.01875
2020,Connecticut,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",50.81111111111111
2020,Connecticut,Percentage of older adult men who are up to date with select clinical preventive services,40.42
2020,Connecticut,Percentage of older adult women who are up to date with select clinical preventive services,41.88333333333333
2020,Connecticut,Percentage of older adult women who have received a mammogram within the past 2 years,80.41818181818182
2020,Connecticut,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,74.22999999999999
2020,Connecticut,Percentage of older adults ever told they have arthritis,37.189473684210526
2020,Connecticut,Percentage of older adults getting sufficient sleep (>6 hours),67.775
2020,Connecticut,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",33.12777777777777
2020,Connecticut,Percentage of older adults who are experiencing frequent mental distress,8.773333333333333
2020,Connecticut,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,75.56315789473685
2020,Connecticut,Percentage of older adults who have fallen and sustained an injury within last year,7.7
2020,Connecticut,Percentage of older adults who have not had any leisure time physical activity in the past month,28.04
2020,Connecticut,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,10.94375
2020,Connecticut,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",32.59444444444445
2020,Connecticut,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,77.435
2020,Connecticut,Percentage of older adults who reported binge drinking within the past 30 days,8.946153846153846
2020,Connecticut,Percentage of older adults who reported influenza vaccine within the past year,59.05499999999999
2020,Connecticut,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",18.516666666666666
2020,Connecticut,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",82.6
2020,Connecticut,Percentage of older adults with a lifetime diagnosis of depression,15.575
2020,Connecticut,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,63.69444444444444
2020,Connecticut,Physically unhealthy days (mean number of days in past month),3.716666666666667
2020,Delaware,Fair or poor health among older adults with doctor-diagnosed arthritis,24.86
2020,Delaware,Mean number of days with activity limitations in the past month,5.6499999999999995
2020,Delaware,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",57.0
2020,Delaware,Percentage of older adult men who are up to date with select clinical preventive services,45.4
2020,Delaware,Percentage of older adult women who are up to date with select clinical preventive services,35.77777777777778
2020,Delaware,Percentage of older adult women who have received a mammogram within the past 2 years,77.84444444444445
2020,Delaware,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,68.775
2020,Delaware,Percentage of older adults ever told they have arthritis,41.38823529411765
2020,Delaware,Percentage of older adults getting sufficient sleep (>6 hours),67.24117647058823
2020,Delaware,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",40.800000000000004
2020,Delaware,Percentage of older adults who are experiencing frequent mental distress,10.092857142857143
2020,Delaware,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,75.75294117647059
2020,Delaware,Percentage of older adults who have fallen and sustained an injury within last year,8.757142857142856
2020,Delaware,Percentage of older adults who have not had any leisure time physical activity in the past month,30.323529411764707
2020,Delaware,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,13.592857142857142
2020,Delaware,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",32.705882352941174
2020,Delaware,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,74.93529411764706
2020,Delaware,Percentage of older adults who reported binge drinking within the past 30 days,8.792307692307691
2020,Delaware,Percentage of older adults who reported influenza vaccine within the past year,58.9
2020,Delaware,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",21.352941176470587
2020,Delaware,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",78.6470588235294
2020,Delaware,Percentage of older adults with a lifetime diagnosis of depression,14.22
2020,Delaware,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,43.8625
2020,Delaware,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,63.0529411764706
2020,Delaware,Physically unhealthy days (mean number of days in past month),4.576470588235294
2020,District of Columbia,Fair or poor health among older adults with doctor-diagnosed arthritis,28.464285714285715
2020,District of Columbia,Mean number of days with activity limitations in the past month,5.553333333333333
2020,District of Columbia,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",58.892857142857146
2020,District of Columbia,Percentage of older adult men who are up to date with select clinical preventive services,45.08888888888889
2020,District of Columbia,Percentage of older adult women who are up to date with select clinical preventive services,43.84444444444445
2020,District of Columbia,Percentage of older adult women who have received a mammogram within the past 2 years,77.53333333333333
2020,District of Columbia,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,64.88888888888889
2020,District of Columbia,Percentage of older adults ever told they have arthritis,35.55625
2020,District of Columbia,Percentage of older adults getting sufficient sleep (>6 hours),69.5
2020,District of Columbia,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",26.73125
2020,District of Columbia,Percentage of older adults who are experiencing frequent mental distress,11.34
2020,District of Columbia,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,80.125
2020,District of Columbia,Percentage of older adults who have fallen and sustained an injury within last year,9.713333333333333
2020,District of Columbia,Percentage of older adults who have not had any leisure time physical activity in the past month,22.80666666666667
2020,District of Columbia,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,13.192857142857141
2020,District of Columbia,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",31.13125
2020,District of Columbia,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,76.5125
2020,District of Columbia,Percentage of older adults who reported binge drinking within the past 30 days,9.74
2020,District of Columbia,Percentage of older adults who reported influenza vaccine within the past year,62.3
2020,District of Columbia,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",20.113333333333333
2020,District of Columbia,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",80.8875
2020,District of Columbia,Percentage of older adults with a lifetime diagnosis of depression,18.29375
2020,District of Columbia,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,51.7125
2020,District of Columbia,Physically unhealthy days (mean number of days in past month),3.4066666666666667
2020,Florida,Average of 20 or more hours of care per week provided to a friend or family member,40.776923076923076
2020,Florida,Fair or poor health among older adults with doctor-diagnosed arthritis,32.976470588235294
2020,Florida,Mean number of days with activity limitations in the past month,6.5
2020,Florida,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",47.99444444444444
2020,Florida,Percentage of older adult men who are up to date with select clinical preventive services,30.73
2020,Florida,Percentage of older adult women who are up to date with select clinical preventive services,29.889999999999997
2020,Florida,Percentage of older adult women who have received a mammogram within the past 2 years,79.89999999999999
2020,Florida,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,63.78333333333333
2020,Florida,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,15.892857142857142
2020,Florida,Percentage of older adults ever told they have arthritis,37.81578947368421
2020,Florida,Percentage of older adults getting sufficient sleep (>6 hours),68.61
2020,Florida,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",31.599999999999998
2020,Florida,Percentage of older adults who are experiencing frequent mental distress,10.786666666666667
2020,Florida,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,75.74736842105263
2020,Florida,Percentage of older adults who have fallen and sustained an injury within last year,8.307142857142857
2020,Florida,Percentage of older adults who have not had any leisure time physical activity in the past month,33.76315789473684
2020,Florida,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,15.335294117647058
2020,Florida,Percentage of older adults who provided care for a friend or family member within the past month,22.823529411764707
2020,Florida,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,20.945454545454545
2020,Florida,Percentage of older adults who provided care to a friend or family member for six months or more,79.37857142857142
2020,Florida,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",36.41052631578947
2020,Florida,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,71.32000000000001
2020,Florida,Percentage of older adults who reported binge drinking within the past 30 days,8.238461538461538
2020,Florida,Percentage of older adults who reported influenza vaccine within the past year,44.82
2020,Florida,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",20.883333333333333
2020,Florida,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",79.28999999999999
2020,Florida,Percentage of older adults with a lifetime diagnosis of depression,13.40625
2020,Florida,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,62.215789473684204
2020,Florida,Physically unhealthy days (mean number of days in past month),4.344444444444445
2020,Georgia,Average of 20 or more hours of care per week provided to a friend or family member,39.96666666666667
2020,Georgia,Fair or poor health among older adults with doctor-diagnosed arthritis,32.85333333333333
2020,Georgia,Mean number of days with activity limitations in the past month,6.6466666666666665
2020,Georgia,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",54.806666666666665
2020,Georgia,Percentage of older adult men who are up to date with select clinical preventive services,38.32222222222222
2020,Georgia,Percentage of older adult women who are up to date with select clinical preventive services,33.43333333333333
2020,Georgia,Percentage of older adult women who have received a mammogram within the past 2 years,76.76666666666667
2020,Georgia,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,67.32222222222222
2020,Georgia,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,16.220000000000002
2020,Georgia,Percentage of older adults ever told they have arthritis,43.68333333333333
2020,Georgia,Percentage of older adults getting sufficient sleep (>6 hours),66.36111111111111
2020,Georgia,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",39.19444444444444
2020,Georgia,Percentage of older adults who are experiencing frequent mental distress,10.793333333333333
2020,Georgia,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,70.2235294117647
2020,Georgia,Percentage of older adults who have fallen and sustained an injury within last year,9.526666666666667
2020,Georgia,Percentage of older adults who have not had any leisure time physical activity in the past month,30.894444444444446
2020,Georgia,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,14.479999999999999
2020,Georgia,Percentage of older adults who provided care for a friend or family member within the past month,20.52
2020,Georgia,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,25.58
2020,Georgia,Percentage of older adults who provided care to a friend or family member for six months or more,68.47333333333333
2020,Georgia,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",37.04705882352941
2020,Georgia,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,68.04444444444444
2020,Georgia,Percentage of older adults who reported binge drinking within the past 30 days,8.393333333333334
2020,Georgia,Percentage of older adults who reported influenza vaccine within the past year,52.34117647058823
2020,Georgia,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",25.044444444444444
2020,Georgia,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",74.95555555555556
2020,Georgia,Percentage of older adults with a lifetime diagnosis of depression,15.153333333333334
2020,Georgia,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,67.76470588235294
2020,Georgia,Physically unhealthy days (mean number of days in past month),4.811111111111111
2020,Guam,Fair or poor health among older adults with doctor-diagnosed arthritis,34.96
2020,Guam,Mean number of days with activity limitations in the past month,5.944444444444445
2020,Guam,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",25.87142857142857
2020,Guam,Percentage of older adult men who are up to date with select clinical preventive services,23.52
2020,Guam,Percentage of older adult women who are up to date with select clinical preventive services,20.183333333333334
2020,Guam,Percentage of older adult women who have received a mammogram within the past 2 years,72.21666666666667
2020,Guam,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,55.46666666666667
2020,Guam,Percentage of older adults ever told they have arthritis,30.32857142857143
2020,Guam,Percentage of older adults getting sufficient sleep (>6 hours),53.50625
2020,Guam,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",32.67857142857143
2020,Guam,Percentage of older adults who are experiencing frequent mental distress,12.3875
2020,Guam,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,58.19285714285714
2020,Guam,Percentage of older adults who have fallen and sustained an injury within last year,4.88
2020,Guam,Percentage of older adults who have not had any leisure time physical activity in the past month,29.708333333333332
2020,Guam,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,20.01111111111111
2020,Guam,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",40.53333333333333
2020,Guam,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,75.85
2020,Guam,Percentage of older adults who reported binge drinking within the past 30 days,13.530000000000001
2020,Guam,Percentage of older adults who reported influenza vaccine within the past year,43.15
2020,Guam,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",23.336363636363636
2020,Guam,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",77.50625
2020,Guam,Percentage of older adults with a lifetime diagnosis of depression,8.728571428571428
2020,Guam,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,57.271428571428565
2020,Guam,Physically unhealthy days (mean number of days in past month),3.4272727272727277
2020,Hawaii,Fair or poor health among older adults with doctor-diagnosed arthritis,21.6625
2020,Hawaii,Mean number of days with activity limitations in the past month,5.433333333333334
2020,Hawaii,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",49.55882352941177
2020,Hawaii,Percentage of older adult men who are up to date with select clinical preventive services,36.49090909090909
2020,Hawaii,Percentage of older adult women who are up to date with select clinical preventive services,35.945454545454545
2020,Hawaii,Percentage of older adult women who have received a mammogram within the past 2 years,81.55833333333334
2020,Hawaii,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,63.9
2020,Hawaii,Percentage of older adults ever told they have arthritis,35.61666666666667
2020,Hawaii,Percentage of older adults getting sufficient sleep (>6 hours),60.07222222222222
2020,Hawaii,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",24.96666666666667
2020,Hawaii,Percentage of older adults who are experiencing frequent mental distress,9.423529411764704
